"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"712.15.112";"pemel. kend sd tki";"22500";"0";"0";"0";"22500";"0"
"712.16.111";"Biaya pemel. kendaraan smp mekar wangi";"994000";"0";"0";"0";"994000";"0"
"712.17.111";"Biaya pemel. kendaraan smp koper";"1705200";"0";"0";"0";"1705200";"0"
"712.18.111";"Biaya pemel. kendaraan sma";"6094630";"0";"0";"0";"6094630";"0"
"712.19.111";"Biaya pemel. kendaraan umum";"162778719";"0";"0";"0";"162778719";"0"
"713.11.111";"Biaya pemel. bangunan tk ciateul";"186445465";"0";"0";"0";"186445465";"0"
"713.12.111";"Biaya pemel. bangunan tk koper";"99780935";"0";"0";"0";"99780935";"0"
"713.13.111";"Biaya pemel. bangunan tk tki";"98569534";"0";"0";"0";"98569534";"0"
"713.14.111";"Biaya pemel. bangunan sd ciateul";"412755987";"0";"0";"0";"412755987";"0"
"713.15.111";"Biaya pemel. bangunan sd koper";"268914244";"0";"0";"0";"268914244";"0"
"713.15.112";"Biaya pemel. bangunan sd tki";"36329800";"0";"0";"0";"36329800";"0"
"713.16.111";"Biaya pemel. bangunan  smp mekar wangi";"144412289";"0";"0";"0";"144412289";"0"
"713.17.111";"Biaya pemel. bangunan smp koper";"490423263";"0";"0";"0";"490423263";"0"
"713.18.111";"Biaya pemel. bangunan sma";"319552014";"0";"0";"0";"319552014";"0"
"713.19.111";"Biaya pemel. bangunan umum";"1252870740.74";"0";"0";"0";"1252870740.74";"0"
"741.11.111";"Biaya penyusutan asuransi";"80969100.04000001";"0";"0";"0";"80969100.04000001";"0"
"751.11.111";"Biaya adm bank";"16386.46";"0";"0";"0";"16386.46";"0"
"761.11.111";"Biaya e-learning";"161724100";"0";"0";"0";"161724100";"0"
"771.11.111";"bi.care group TK CTL";"0";"0";"0";"0";"0";"0"
"771.12.111";"bi.care group TK Koper";"0";"0";"0";"0";"0";"0"
"771.13.111";"bi.care group TK TKI";"0";"0";"0";"0";"0";"0"
"771.14.111";"bi.care group SD CTL";"0";"0";"0";"0";"0";"0"
"771.15.111";"bi.care group SD Koper";"0";"0";"0";"0";"0";"0"
"771.15.112";"bi.care group SD TKI";"0";"0";"0";"0";"0";"0"
"771.16.111";"bi.care group SMP Mekarwangi";"3900000";"0";"0";"0";"3900000";"0"
"771.17.111";"bi.care group SMP Koper";"6360000";"0";"0";"0";"6360000";"0"
"771.18.111";"bi.care group SMA";"16740000";"0";"0";"0";"16740000";"0"
"771.19.111";"bi.care group umum";"9000000";"0";"0";"0";"9000000";"0"
"811.11.111";"Selisih +/-";"417754.85";"0";"0";"0";"417754.85";"0"
"821.11.111";"Biaya tunjangan pengobatan";"0";"0";"0";"0";"0";"0"
"821.16.111";"tunjangan engobatan smp ctl";"0";"0";"0";"0";"0";"0"
"821.19.111";"tunjangan pengobatan";"83952227";"0";"0";"0";"83952227";"0"
"822.11.111";"Kesejahteraan tk ciateul";"56453200";"0";"0";"0";"56453200";"0"
