"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"612.12.111";"Gaji guru sd koper";"815.000,00";"0,00";"0,00";"0,00";"815.000,00";"0,00"
"613.12.111";"Gaji guru smp koper";"764.000,00";"0,00";"0,00";"0,00";"764.000,00";"0,00"
"618.11.111";"PBB";"128.762.247,00";"0,00";"0,00";"0,00";"128.762.247,00";"0,00"
"618.12.111";"Biaya pajak";"133.352.885,11";"0,00";"0,00";"0,00";"133.352.885,11";"0,00"
"618.13.111";"PBB tk tki";"743.730,00";"0,00";"0,00";"0,00";"743.730,00";"0,00"
"619.11.111";"Honor guru komputer";"164.521.531,00";"0,00";"0,00";"0,00";"164.521.531,00";"0,00"
"620.11.111";"Gaji pegawai gabungan";"76.277.886.951,20";"0,00";"6.279.593.936,00";"11.898.912,00";"82.545.581.975,20";"0,00"
"621.11.111";"Iuran sampah & dinas tk ciateul";"31.795.050,00";"0,00";"2.745.000,00";"0,00";"34.540.050,00";"0,00"
"621.11.112";"Air & gas & konsumsi tk ciateul";"33.797.700,00";"0,00";"2.981.600,00";"0,00";"36.779.300,00";"0,00"
"621.11.113";"Entertain tk ciateul";"939.500,00";"0,00";"0,00";"0,00";"939.500,00";"0,00"
"621.11.114";"Obat-2an tk ciateul";"3.602.924,00";"0,00";"197.800,00";"0,00";"3.800.724,00";"0,00"
"621.11.115";"Biaya komputer tk ciateul";"470.000,00";"0,00";"0,00";"0,00";"470.000,00";"0,00"
"621.11.116";"Sumbangan tk ciateul";"8.396.920,00";"0,00";"1.185.361,00";"0,00";"9.582.281,00";"0,00"
"621.11.117";"Alat tulis kantor tk ciateul";"80.201.233,00";"0,00";"3.467.500,00";"0,00";"83.668.733,00";"0,00"
"621.11.118";"Uang prestasi tk ciateul";"1.100.000,00";"0,00";"0,00";"0,00";"1.100.000,00";"0,00"
"621.11.119";"Biaya lomba tk ciateul";"12.706.500,00";"0,00";"0,00";"0,00";"12.706.500,00";"0,00"
"621.11.120";"Perlengk.sklh tk ciateul (kbm)";"38.809.096,00";"0,00";"662.000,00";"0,00";"39.471.096,00";"0,00"
"621.11.121";"Perlengk.bang tk ciateul";"16.305.982,00";"0,00";"135.000,00";"0,00";"16.440.982,00";"0,00"
"621.12.111";"Iuran sampah & dinas tk koper";"48.866.600,00";"0,00";"2.550.000,00";"0,00";"51.416.600,00";"0,00"
