"No";"Tanggal";"No_account";"Deskripsi acc";"No_bukti";"Uraian";"Debet";"Kredit";"Kontra_acc";"Deskripsi kontra"
"126";"2019-02-21";"626.12.111";"Biaya adm tk koper";"012/KA22440/TK2-02/19";"5 bgks lem fox putih u/prakarya siswa";"75000.00";"0.00";"111.22.111";"kas kecil tk koper"
"127";"2019-02-21";"626.12.111";"Biaya adm tk koper";"013/KA22440/TK2-02/19";"Telur, totole, bwg merah-pth u/konsumsi siswa";"276900.00";"0.00";"111.22.111";"kas kecil tk koper"
"128";"2019-02-21";"626.12.111";"Biaya adm tk koper";"014/KA22441/TK2-02/19";"4 lbr paper macha u/KBM siswa";"100000.00";"0.00";"111.22.111";"kas kecil tk koper"
"129";"2019-02-21";"626.12.111";"Biaya adm tk koper";"015/KA22441/TK2-02/19";"11 set rantang + 10 piring oval u/perlengkapan Culture Fest. + parkir 2 motor 4.000";"494300.00";"0.00";"111.22.111";"kas kecil tk koper"
"130";"2019-02-21";"626.12.111";"Biaya adm tk koper";"016/KA22441/TK2-02/19";"2 kg ayam fillet u/konsumsi siswa";"100000.00";"0.00";"111.22.111";"kas kecil tk koper"
"131";"2019-02-21";"626.12.111";"Biaya adm tk koper";"017/KA22442/TK2-02/19";"10 lbr kertas coklat + 1 accessories u/perlengkapan Culture Fest. + parkir 2.000";"34000.00";"0.00";"111.22.111";"kas kecil tk koper"
"132";"2019-02-21";"626.12.111";"Biaya adm tk koper";"018/KA22442/TK2-02/19";"3 bh slinger 331 u/perlengkapan Culture fest.";"15000.00";"0.00";"111.22.111";"kas kecil tk koper"
"133";"2019-02-21";"626.12.111";"Biaya adm tk koper";"019/KA22442/TK2-02/19";"100 pcs angpao (dompet) u/acara Culture Fest.";"350000.00";"0.00";"111.22.111";"kas kecil tk koper"
"134";"2019-02-21";"626.12.111";"Biaya adm tk koper";"020/KA22442/TK2-02/19";"5 dus dodol isi 12 u/acara Culture Fest.";"175000.00";"0.00";"111.22.111";"kas kecil tk koper"
"135";"2019-02-21";"626.12.111";"Biaya adm tk koper";"021/KA22443/TK2-02/19";"2.5 kg jeruk shantang u/acara Culture Fest.";"62500.00";"0.00";"111.22.111";"kas kecil tk koper"
"136";"2019-02-21";"626.12.111";"Biaya adm tk koper";"022/KA22443/TK2-02/19";"4,76 kg jeruk mandarin + 1,1 kg jeruk mand palist + tusuk gigi u/acara Culture Fest. + Parkir 2.000";"86200.00";"0.00";"111.22.111";"kas kecil tk koper"
"137";"2019-02-21";"626.12.111";"Biaya adm tk koper";"023/KA22443/TK2-02/19";"100 lbr uang Rp 2.000 u/angpao anak-anak acara Culture fest.";"200000.00";"0.00";"111.22.111";"kas kecil tk koper"
"138";"2019-02-21";"626.12.111";"Biaya adm tk koper";"024/KA22444/TK2-02/19";"2 slinger 331 u/perlengkapan Culture Fest.";"10000.00";"0.00";"111.22.111";"kas kecil tk koper"
"139";"2019-02-21";"626.12.111";"Biaya adm tk koper";"025/KA22444/TK2-02/19";"15 kg mie rebus u/konsumsi Culture fest.";"540000.00";"0.00";"111.22.111";"kas kecil tk koper"
"140";"2019-02-21";"626.12.111";"Biaya adm tk koper";"026/KA22444/TK2-02/19";"8 pak garpu plastik u/konsumsi Culture Fest.";"40000.00";"0.00";"111.22.111";"kas kecil tk koper"
"141";"2019-02-21";"626.12.111";"Biaya adm tk koper";"027/KA22444/TK2-02/19";"Ayam, telor, bwg pth, kol, udang, ati ampela, minyak, terigu u/konsumsi Culture Fest.";"334700.00";"0.00";"111.22.111";"kas kecil tk koper"
"142";"2019-02-21";"626.12.111";"Biaya adm tk koper";"028/KA22445/TK2-02/19";"10 pak piring kertas u/prakarya";"20000.00";"0.00";"111.22.111";"kas kecil tk koper"
"143";"2019-02-21";"626.12.111";"Biaya adm tk koper";"029/KA22445/TK2-02/19";"1 kg telor u/konsumsi Culture Fest.";"26000.00";"0.00";"111.22.111";"kas kecil tk koper"
"144";"2019-02-21";"626.12.111";"Biaya adm tk koper";"030/KA22445/TK2-02/19";"Bahan ekskul cooking 11-02-19 u/11 anak (potato cheese)";"55000.00";"0.00";"111.22.111";"kas kecil tk koper"
"145";"2019-02-21";"626.12.111";"Biaya adm tk koper";"031/KA22445/TK2-02/19";"22 tiket renang ekskul 12-02-19";"330000.00";"0.00";"111.22.111";"kas kecil tk koper"
"146";"2019-02-21";"626.12.111";"Biaya adm tk koper";"032/KA22446/TK2-02/19";"Totole & maizena u/konsumsi siswa + parkir 2.000";"39800.00";"0.00";"111.22.111";"kas kecil tk koper"
"147";"2019-02-21";"626.12.111";"Biaya adm tk koper";"033/KA22446/TK2-02/19";"2 kg fillet ayam + 1 kg udang + 1 kg telor + 20 pak kwetiaw + 1 kg tauge + 1/4 bwg pth u/konsumsi siswa + parkir 2.000";"270000.00";"0.00";"111.22.111";"kas kecil tk koper"
"148";"2019-02-21";"621.12.121";"Perleng. bangunan tk koper";"034/KK22223/TK2-02/19";"2 ons karet gelang u/keperluan dapur & ATK guru";"16000.00";"0.00";"111.22.111";"kas kecil tk koper"
"149";"2019-02-21";"621.12.112";"Air & gas & konsumsi tk koper";"035/KK22223/TK2-02/19";"Gula, teh u/keperluan dapur + parkir 2.000";"47300.00";"0.00";"111.22.111";"kas kecil tk koper"
"150";"2019-02-21";"621.12.120";"Perleng. sklh tk koper";"036/KK22223/TK2-02/19";"Storage basket u/perlengkapan di ruang motor skill";"250000.00";"0.00";"111.22.111";"kas kecil tk koper"
"151";"2019-02-21";"713.12.111";"Biaya pemel. bangunan tk koper";"037/KK22224/TK2-02/19";"2 kran, sealtape, terpentin u/ganti kran di tempat cuci tangan & toilet";"120500.00";"0.00";"111.22.111";"kas kecil tk koper"
"152";"2019-02-21";"621.12.111";"Iuran sampah & dinas tk koper";"038/KK22224/TK2-02/19";"Iuran bulanan warga RT03 RW013 Februari 2019";"425000.00";"0.00";"111.22.111";"kas kecil tk koper"
"153";"2019-02-21";"713.12.111";"Biaya pemel. bangunan tk koper";"039/KK22224/TK2-02/19";"1 lbr multi 18 mm u/renovasi kamar pegawai";"222000.00";"0.00";"111.22.111";"kas kecil tk koper"
"154";"2019-02-21";"621.12.121";"Perleng. bangunan tk koper";"040/KK22225/TK2-02/19";"3 piring oval 17"" u/keperluan dapur";"106500.00";"0.00";"111.22.111";"kas kecil tk koper"
"155";"2019-02-21";"621.12.121";"Perleng. bangunan tk koper";"041/KK22225/TK2-02/19";"3 piring oval 17"" u/keperluan dapur + parkir 8.000";"114500.00";"0.00";"111.22.111";"kas kecil tk koper"
"156";"2019-02-21";"621.12.112";"Air & gas & konsumsi tk koper";"042/KK22225/TK2-02/19";"isi gas LPG 12 kg";"148000.00";"0.00";"111.22.111";"kas kecil tk koper"
"157";"2019-02-21";"621.12.112";"Air & gas & konsumsi tk koper";"043/KK22225/TK2-02/19";"3 galon air Ron 88 u/minum di kantor & dapur";"39000.00";"0.00";"111.22.111";"kas kecil tk koper"
"158";"2019-02-21";"621.12.112";"Air & gas & konsumsi tk koper";"044/KK22226/TK2-02/19";"3 galon air Ron 88 u/minum di kantor & dapur";"39000.00";"0.00";"111.22.111";"kas kecil tk koper"
"159";"2019-02-21";"621.12.121";"Perleng. bangunan tk koper";"045/KK22226/TK2-02/19";"2 sapu ijuk u/pekarangan depan";"40000.00";"0.00";"111.22.111";"kas kecil tk koper"
"160";"2019-02-21";"621.12.121";"Perleng. bangunan tk koper";"046/KK22226/TK2-02/19";"2 sapu lidi halaman u/pekarangan depan";"30000.00";"0.00";"111.22.111";"kas kecil tk koper"
"161";"2019-02-21";"621.12.117";"Alat tulis kantor tk koper";"047/KK22226/TK2-02/19";"5 pak batere u/jam & remote AC + parkir 2.000";"166500.00";"0.00";"111.22.111";"kas kecil tk koper"
"162";"2019-02-21";"621.12.116";"Sumbangan tk koper";"048/KK22227/TK2-02/19";"beli 1 buah kalender PGRI";"45000.00";"0.00";"111.22.111";"kas kecil tk koper"
"163";"2019-02-21";"681.12.111";"Kebaktian/rapat/seminar tk koper";"049/KK22227/TK2-02/19";"Biaya pelatihan/workshop 1 org guru, 21-23 feb 2019 IGTKI PGRI Kab. Bandung";"150000.00";"0.00";"111.22.111";"kas kecil tk koper"
"164";"2019-02-21";"621.12.119";"Biaya lomba tk koper";"050/KK22227/TK2-02/19";"Biaya lomba 83 siswa Lomba menghias Sandal Porseni tk Kecamatan IGTKI Kab. Bandung @40.000";"3320000.00";"0.00";"111.22.111";"kas kecil tk koper"
"165";"2019-02-22";"112.28.111";"bdi a/n. ykki";"034/00640/BDIUM-02/19";"Storan Usaha Dana Koper (koperasi)";"3000000.00";"0.00";"219.21.111";"hutang lain2"
"166";"2019-02-22";"112.28.111";"bdi a/n. ykki";"035/00641/BDIUM-02/19";"Storan Penjualan koperasi bk cetak SD Koper TP.18-19";"36000.00";"0.00";"219.21.111";"hutang lain2"
"167";"2019-02-22";"112.35.111";"bank bca r/k.77";"021/00090/BCAUM-02/19";"Sewa lapangan Basket Mekar tgl 7,14,21 & 28 Mar'19 (pk.20.00 s/d 22.00 WIB)";"1000000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"168";"2019-02-25";"112.28.111";"bdi a/n. ykki";"036/02884/BDIUM-02/19";"Honor Februari 2019 (PCM) Danamon";"0.00";"532741637.00";"620.11.111";"Gaji pegawai gabungan"
"169";"2019-02-25";"112.28.111";"bdi a/n. ykki";"037/00642/BDIUM-02/19";"tolakan gaji payroll feb'19";"1617812.00";"0.00";"620.11.111";"Gaji pegawai gabungan"
"170";"2019-02-25";"112.28.111";"bdi a/n. ykki";"038/00643/BDIUM-02/19";"cicilan pengemb. Beasiswa a.n.Sandy Aristamy dr tot.Rp.5.750.000 (10x)";"575000.00";"0.00";"691.19.111";"beasiswa guru/umum"
"171";"2019-02-25";"112.28.111";"bdi a/n. ykki";"039/00644/BDIUM-02/19";"Storan kantin MW Ho Liliana (Juli'18 s/ dJuni'19)";"1000000.00";"0.00";"521.13.111";"Sewa kantin mekar wangi"
"172";"2019-02-25";"112.35.111";"bank bca r/k.77";"022/00091/BCAUM-02/19";"Sewa lapangan Basket Mekar tgl 04,11,18 & 25 Mar'19 (pk.18.00 s/d 22.00 WIB)";"1000000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"173";"2019-02-25";"112.35.111";"bank bca r/k.77";"023/00143/BCAUM-02/19";"Honor Februari 2019 (PCM + H.T. Pasundan) BCA";"0.00";"354203574.00";"620.11.111";"Gaji pegawai gabungan"
"174";"2019-02-25";"112.35.111";"bank bca r/k.77";"024/00144/BCAUM-02/19";"Honor Februari 2019, transfer via BCA karena ketolak via PCM Danamon ";"0.00";"1617812.00";"620.11.111";"Gaji pegawai gabungan"
"175";"2019-02-27";"112.28.111";"bdi a/n. ykki";"040/00645/BDIUM-02/19";"Pengemb.ke 1  Beasiswa a.n Yessy Pratanta dr tot. Rp.17.044.000 krn tdk diteruskan";"3160900.00";"0.00";"691.19.111";"beasiswa guru/umum"
"176";"2019-02-27";"112.28.111";"bdi a/n. ykki";"041/00646/BDIUM-02/19";"Storan Usaha dana MW (kantin)";"4000000.00";"0.00";"219.21.111";"hutang lain2"
"177";"2019-02-27";"112.28.111";"bdi a/n. ykki";"042/00647/BDIUM-02/19";"Storan Usaha dana MW (koperasi)";"1150000.00";"0.00";"219.21.111";"hutang lain2"
"178";"2019-02-27";"112.28.111";"bdi a/n. ykki";"043/02887/BDIUM-02/19";"Honor tunai Feb'19";"0.00";"32754800.00";"620.11.111";"Gaji pegawai gabungan"
"179";"2019-02-27";"112.28.111";"bdi a/n. ykki";"044/02890/BDIUM-02/19";"Konstruksi dalam pelaksaan SD TKI (reimburstman kas proyek tki 15-22Feb'19)";"0.00";"20777000.00";"118.54.111";"u.m kontruksi dlm pembang. tki"
"180";"2019-02-27";"112.28.111";"bdi a/n. ykki";"045/00648/BDIUM-02/19";"Pelajaran tambahan Sd Ciateul";"2100000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"181";"2019-02-27";"112.28.111";"bdi a/n. ykki";"046/02888/BDIUM-02/19";"Pengamb. Adm 18-19 SMP koper (study tour kls VII & VIII)";"0.00";"4250000.00";"626.17.111";"Biaya adm smp koper"
"182";"2019-02-27";"112.28.111";"bdi a/n. ykki";"047/00649/BDIUM-02/19";"Storan Usaha Dana MW (foco)";"2172000.00";"0.00";"219.21.111";"hutang lain2"
"183";"2019-02-27";"112.28.111";"bdi a/n. ykki";"048/00650/BDIUM-02/19";"Storan Usaha Dana Koper (koperasi)";"823000.00";"0.00";"219.21.111";"hutang lain2"
"184";"2019-02-27";"112.28.111";"bdi a/n. ykki";"049/00651/BDIUM-02/19";"Storan Usaha Dana Koper (kontan)";"632000.00";"0.00";"219.21.111";"hutang lain2"
"185";"2019-02-27";"112.28.111";"bdi a/n. ykki";"050/00652/BDIUM-02/19";"Storan Usaha Dana Koper (konsinyasi)";"916500.00";"0.00";"219.21.111";"hutang lain2"
"186";"2019-02-27";"112.28.111";"bdi a/n. ykki";"051/00653/BDIUM-02/19";"Storan Usaha Dana Koper (foco)";"1378500.00";"0.00";"219.21.111";"hutang lain2"
"187";"2019-02-27";"112.28.111";"bdi a/n. ykki";"052/00654/BDIUM-02/19";"Pindah buku dr BDI VA Koper ke BDIumum";"115000000.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"188";"2019-02-27";"112.28.111";"bdi a/n. ykki";"053/00655/BDIUM-02/19";"Pindah buku dr BDI VA MW ke BDIumum";"185000000.00";"0.00";"112.32.114";"bdi virtual mw 93562375307)"
"189";"2019-02-27";"112.28.111";"bdi a/n. ykki";"054/00656/BDIUM-02/19";"Pindah buku dr BDI VA Ciateul ke BDIumum";"40000000.00";"0.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"190";"2019-02-27";"112.28.111";"bdi a/n. ykki";"055/00657/BDIUM-02/19";"Pindah buku dr BDI VA TKI ke BDIumum";"25000000.00";"0.00";"112.32.113";"bdi tki (virtual account)"
"191";"2019-02-27";"112.28.111";"bdi a/n. ykki";"056/02885/BDIUM-02/19";"Pengem.VA SPP SD Koper ke SMP Koper (Jason Genesis Simatupang)";"0.00";"342500.00";"118.21.112";"piutang spp sd koper"
"192";"2019-02-27";"112.28.111";"bdi a/n. ykki";"057/02886/BDIUM-02/19";"Iuran YKKI bulan Des 2018 - Feb 2019";"0.00";"45000000.00";"651.11.111";"Iuran YKKI"
"193";"2019-02-27";"112.28.111";"bdi a/n. ykki";"058/00658/BDIUM-02/19";"Storan Usaha Dana Ciateul (koperasi)";"1630000.00";"0.00";"219.21.111";"hutang lain2"
"194";"2019-02-27";"112.28.111";"bdi a/n. ykki";"066/02889/BDIUM-02/19";"Reimbursment Kas SMP MW 29Jan s/d 22 Feb'19 (cek no. 510436)";"0.00";"9829500.00";"111.26.111";"kas kecil smp mekar wangi"
"195";"2019-02-27";"112.35.111";"bank bca r/k.77";"025A/00145/BCAUM-02/19";"Air Mineral RON 88 (gallon, cup, botol) TK Ciateul";"0.00";"338400.00";"621.11.112";"Air & gas & konsumsi tk ciateul"
"196";"2019-02-27";"112.35.111";"bank bca r/k.77";"025B/00145/BCAUM-02/19";"Air Mineral RON 88 (gallon, cup, botol) TK Koper";"0.00";"346700.00";"621.12.112";"Air & gas & konsumsi tk koper"
"197";"2019-02-27";"112.35.111";"bank bca r/k.77";"025C/00145/BCAUM-02/19";"Air Mineral RON 88 (gallon, cup, botol) TK TKI";"0.00";"199500.00";"621.13.112";"Air,gas & konsumsi tk tki"
"198";"2019-02-27";"112.35.111";"bank bca r/k.77";"025D/00145/BCAUM-02/19";"Air Mineral RON 88 (gallon, cup, botol) SD Ciateul";"0.00";"370500.00";"622.11.112";"Air,gas & konsumsi sd ciateul"
"199";"2019-02-27";"112.35.111";"bank bca r/k.77";"025E/00145/BCAUM-02/19";"Air Mineral RON 88 (gallon, cup, botol) SD Koper";"0.00";"570000.00";"622.12.112";"Air,gas & konsumsi sd koper"
"200";"2019-02-27";"112.35.111";"bank bca r/k.77";"025F/00145/BCAUM-02/19";"Air Mineral RON 88 (gallon, cup, botol) SD TKI";"0.00";"199500.00";"622.13.112";"Air,gas,konsumsi sd tki"
"201";"2019-02-27";"112.35.111";"bank bca r/k.77";"025G/00145/BCAUM-02/19";"Air Mineral RON 88 (gallon, cup, botol) SMP Mekar";"0.00";"404900.00";"623.11.112";"Air,gas & konsumsi smp mekar wangi"
"202";"2019-02-27";"112.35.111";"bank bca r/k.77";"025H/00145/BCAUM-02/19";"Air Mineral RON 88 (gallon, cup, botol) SMP Koper";"0.00";"437000.00";"623.12.112";"Air,gas & konsumsi smp koper"
"203";"2019-02-27";"112.35.111";"bank bca r/k.77";"025I/00145/BCAUM-02/19";"Air Mineral RON 88 (gallon, cup, botol) SMA Mekar";"0.00";"418000.00";"624.11.112";"Air,gas&,konsumsi sma"
"204";"2019-02-27";"112.35.111";"bank bca r/k.77";"025J/00145/BCAUM-02/19";"Air Mineral RON 88 (gallon, cup, botol) Yayasan";"0.00";"180500.00";"625.11.112";"Air,gas,konsums umum"
"205";"2019-02-27";"112.35.111";"bank bca r/k.77";"026/00146/BCAUM-02/19";"Pengemb. SPP TK TKI Agust - Okt 2018 a.n Gwen Genevieve Thalia 0677920180000691 (krn double transfer)";"0.00";"225000.00";"118.11.113";"piutang spp tk tki"
"206";"2019-02-27";"112.35.111";"bank bca r/k.77";"027/00147/BCAUM-02/19";"PENGEMB.KLEBIHAN TRANSF. SPP SMA JAN & FEB 2019 A/N MEYLINE DUMATIAR LUMBAN GAOL 0686220180002123";"0.00";"16200000.00";"118.41.111";"piutang spp sma mekar wangi"
"207";"2019-02-27";"112.35.111";"bank bca r/k.77";"028/00148/BCAUM-02/19";"1bh Printer HP Laser Jet Pro M 12W utk SMP Koper";"0.00";"1425000.00";"123.13.111";"inventaris koper"
"208";"2019-02-27";"112.35.111";"bank bca r/k.77";"029/00148/BCAUM-02/19";"Persembahan kasih utk GKKK Makassar ; Penahbisan Pdt. Yanto Anthonius Thomas, S.Th";"0.00";"500000.00";"625.11.116";"Sumbangan umum"
"209";"2019-02-28";"112.15.111";"deposito";"001/DP-02/19";"BUNGA DEPOSITO BLN FEB 19";"16306850.00";"0.00";"541.12.111";"Bunga deposito"
"210";"2019-02-28";"112.33.111";"bank btpn";"001/BTPN-02/19";"BUNGA DEPOSITO YG CAIR BLN FEB 19";"16306850.00";"0.00";"112.15.111";"deposito"
"211";"2019-02-28";"112.33.111";"bank btpn";"002/BTPN-02/19";"BUNGA BTPN BLN FEB 19";"820142.00";"0.00";"541.11.111";"Bunga bank"
"212";"2019-02-28";"541.11.111";"Bunga bank";"003/BTPN-02/19";"PAJAK BUNGA BTPN BLN FEB 19";"164028.00";"0.00";"112.33.111";"bank btpn"
"213";"2019-02-28";"620.11.111";"Gaji pegawai gabungan";"001/PIUK-02/19";"PIUT KARYAWAN YANG DIPOT. DR GAJI BLN FEB 19";"26965000.00";"0.00";"117.15.111";"piutg kary & pegawai"
"214";"2019-02-28";"871.11.111";"Biaya listrik tk ciateul";"001/BDICTL-02/19";"BI. LISTRIK TK/SD CTL BLN FEB 19";"1898260.00";"0.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"215";"2019-02-28";"831.11.111";"Biaya telepon tk ciateul";"002/BDICTL-02/19";"BI. TELEPON TK CTL BLN FEB 19";"95242.00";"0.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"216";"2019-02-28";"831.14.111";"Biaya telepon sd ciateul";"003/BDICTL-02/19";"BI. TELEPON SD CTL BLN FEB 19";"80161.00";"0.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"217";"2019-02-28";"112.32.111";"bdi virtual Ctl(3562377469)";"004/BDICTL-02/19";"BUNGA BANK BDI CTL BLN FEB 19";"11875.03";"0.00";"541.11.111";"Bunga bank"
"218";"2019-02-28";"871.18.111";"Biaya listrik sma";"001/BDIMW-02/19";"BI. LISTRIK SMA BLN FEB 2019";"4452360.00";"0.00";"112.32.114";"bdi virtual mw 93562375307)"
"219";"2019-02-28";"831.16.111";"Biaya telepon smp mekar wangi";"002/BDIMW-02/19";"BI. TELEPON SMP MEKAR BLN FEB 2019";"188739.00";"0.00";"112.32.114";"bdi virtual mw 93562375307)"
"220";"2019-02-28";"831.18.111";"Biaya telepon sma";"003/BDIMW-02/19";"BI. TELEPON SMA BLN FEB 2019";"249830.00";"0.00";"112.32.114";"bdi virtual mw 93562375307)"
"221";"2019-02-28";"831.19.111";"Biaya telepon umum";"004/BDIMW-02/19";"BI. TELEPON UMUM BLN FEB 2019";"223441.00";"0.00";"112.32.114";"bdi virtual mw 93562375307)"
"222";"2019-02-28";"112.32.114";"bdi virtual mw 93562375307)";"005/BDIMW-02/19";"BUNGA BANK BDI VA MW BLN FEB 2019";"33732.66";"0.00";"541.11.111";"Bunga bank"
"223";"2019-02-28";"871.15.111";"Biaya listrik sd koper";"001/BDIKOP-02/19";"BI. LISTRIK SD KOPER BLN FEB 2019";"2411330.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"224";"2019-02-28";"871.17.111";"Biaya listrik smp koper";"002/BDIKOP-02/19";"BI. LISTRIK SMP KOPER BLN FEB 2019";"1908600.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"225";"2019-02-28";"831.12.111";"Biaya telepon tk koper";"003/BDIKOP-02/19";"BI. TELEPON TK KOPER BLN FEB 2019";"296449.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"226";"2019-02-28";"831.15.111";"Biaya telepon sd koper";"004/BDIKOP-02/19";"BI. TELEPON SD KOPER BLN FEB 2019";"128421.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"227";"2019-02-28";"831.17.111";"Biaya telepon smp koper";"005/BDIKOP-02/19";"BI. TELEPON SMP KOPER BLN FEB 2019";"628640.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"228";"2019-02-28";"112.32.112";"bdi virtual koper (3562373021)";"006/BDIKOP-02/19";"BUNGA BANK BDI KOP BLN FEB 2019";"35809.23";"0.00";"541.11.111";"Bunga bank"
"229";"2019-02-28";"871.15.112";"Biaya listrik sd tki";"001/BDITKI-02/19";"BI. LISTRIK TK/SD TKI BLN FEB 2019";"1724154.00";"0.00";"112.32.113";"bdi tki (virtual account)"
"230";"2019-02-28";"831.13.111";"Biaya telepon tki";"002/BDITKI-02/19";"BI. TELEPON TK TKI BLN FEB 2019";"498716.00";"0.00";"112.32.113";"bdi tki (virtual account)"
"231";"2019-02-28";"112.32.113";"bdi tki (virtual account)";"003/BDITKI-02/19";"BUNGA BANK BDI TKI BLN FEB 2019";"7851.68";"0.00";"541.11.111";"Bunga bank"
"232";"2019-02-28";"541.11.111";"Bunga bank";"001/BCACTL-02/19";"BI. ADMIN BCA VA CTL BLN FEB 2019";"30000.00";"0.00";"112.36.111";"bank bca va ciateul"
"233";"2019-02-28";"112.36.114";"bank bca va mw";"001/BCAMW-02/19";"FORMULIR SMP MW TP 18-19 BLN FEB 2019";"200000.00";"0.00";"486.16.111";"Uang formulir smp mekar wangi"
"234";"2019-02-28";"541.11.111";"Bunga bank";"002/BCAMW-02/19";"BI. ADMIN BCA VA MW BLN FEB 2019";"30000.00";"0.00";"112.36.114";"bank bca va mw"
"235";"2019-02-28";"112.36.112";"bank bca va koper";"001/BCAKOP-02/19";"SETORAN FEB 19 YG BLM DIAKUI UNIT";"3000000.00";"0.00";"219.21.111";"hutang lain2"
"236";"2019-02-28";"541.11.111";"Bunga bank";"002/BCAKOP-02/19";"BI. ADMIN BCA VA KOP  BLN FEB 2019";"30000.00";"0.00";"112.36.112";"bank bca va koper"
"237";"2019-02-28";"541.11.111";"Bunga bank";"001/BCATKI-02/19";"BI. ADM BCA VA TKI BLN FEB 2019";"30000.00";"0.00";"112.36.113";"bank bca va tki"
"238";"2019-02-28";"118.11.111";"piutang spp tk ciateul";"01/001-02/19";"US FEB 19 TK CTL";"38856250.00";"0.00";"411.11.111";"SPP tk ciateul"
"239";"2019-02-28";"118.11.111";"piutang spp tk ciateul";"01/002-02/19";"PEMBYRN PIU.US TK CTL FEB 19 (BDI CTL)";"0.00";"24287750.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"240";"2019-02-28";"415.11.111";"u.adm tk ciateul";"01/003-02/19";"PEMBYRN ADM + EKSKUL + KOMP TK CTL BLN FEB 19 (BDI CTL)";"0.00";"4208750.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"241";"2019-02-28";"119.11.111";"piutang up tk ciateul";"01/004-02/19";"PEMBYRN PIU.UP TK CTL BLN FEB 19 (BCA CTL)";"0.00";"277750.00";"112.36.111";"bank bca va ciateul"
"242";"2019-02-28";"118.11.111";"piutang spp tk ciateul";"01/005-02/19";"PEMBYRN PIU.US TK CTL BLN FEB 19 (BCA CTL)";"0.00";"11886250.00";"112.36.111";"bank bca va ciateul"
"243";"2019-02-28";"415.11.111";"u.adm tk ciateul";"01/006-02/19";"PEMBYRN ADM + EKSKUL  TK CTL BLN FEB 19 (BCA CTL)";"0.00";"847713.00";"112.36.111";"bank bca va ciateul"
"244";"2019-02-28";"406.11.111";"UP bayar dimuka tk ciateul";"01/007-02/19";"UM UP TP. 19-20 TK CTL BLN FEB 19 (BCA CTL)";"0.00";"1000000.00";"112.36.111";"bank bca va ciateul"
"245";"2019-02-28";"118.11.112";"piutang spp tk koper";"02/001-02/19";"US FEB 19 TK KOPER";"60778750.00";"0.00";"411.12.111";"SPP tk koper"
"246";"2019-02-28";"118.11.112";"piutang spp tk koper";"02/002-02/19";"PEMBYRN PIU.US TK KOPER FEB 19 (BDI KOP)";"0.00";"33547500.00";"112.32.112";"bdi virtual koper (3562373021)"
"247";"2019-02-28";"415.12.111";"u.adm. tk koper";"02/003-02/19";"PEMBYRN ADMIN + EKSKUL TK KOPER FEB 19 (BDI KOP)";"0.00";"3640000.00";"112.32.112";"bdi virtual koper (3562373021)"
"248";"2019-02-28";"118.11.112";"piutang spp tk koper";"02/004-02/19";"PEMBYRN PIU.US TK KOPER FEB 19 (BCA KOP)";"0.00";"27164815.00";"112.36.112";"bank bca va koper"
"249";"2019-02-28";"415.12.111";"u.adm. tk koper";"02/005-02/19";"PEMBYRN ADMIN + EKSKUL 18-19 TK KOPER FEB 19 (BCA KOP)";"0.00";"2885000.00";"112.36.112";"bank bca va koper"
"250";"2019-02-28";"118.11.113";"piutang spp tk tki";"03/001-02/19";"US FEB 19 TK TKI";"34986300.00";"0.00";"411.13.111";"SPP tk tki"
"251";"2019-02-28";"118.11.113";"piutang spp tk tki";"03/002-02/19";"PEMBYRN PIU.US TK TKI BLN FEB 19 (BCA TKI)";"0.00";"8912500.00";"112.36.113";"bank bca va tki"
"252";"2019-02-28";"118.11.113";"piutang spp tk tki";"03/003-02/19";"PEMBYRN PIU.US TK TKI BLN FEB 19 (BDI TKI)";"0.00";"17265000.00";"112.32.113";"bdi tki (virtual account)"
"253";"2019-02-28";"415.13.111";"u.adm. tk tki";"03/004-02/19";"PEMBYRN EKSKUL 18-19 TK TKI BLN FEB 19 (BDI TKI)";"0.00";"650000.00";"112.32.113";"bdi tki (virtual account)"
"254";"2019-02-28";"118.21.111";"piutang spp sd ciateul";"04/001-02/19";"US FEB 19 SD CTL";"113025500.00";"0.00";"412.11.111";"SPP sd ciateul"
"255";"2019-02-28";"118.21.111";"piutang spp sd ciateul";"04/002-02/19";"BEASISWA SD CTL BLN FEB 19";"0.00";"6160000.00";"691.14.111";"beasiswa sd ctl"
